code,occupation_primary,industry,state,state_name,rate,rate_type,effective_date,rating_authority,is_top_50_code,state_is_indep_bureau,state_is_monopolistic
3169,Metal Goods Manufacturing NOC,manufacturing,LA,Louisiana,1.09,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3175,Can Manufacturing,manufacturing,LA,Louisiana,1.22,loss_cost,2023-05-01,National Council on Compensation,False,False,False
3179,Wire Goods Manufacturing NOC,manufacturing,LA,Louisiana,0.8,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3180,Wire Rope or Cable Manufacturing,manufacturing,LA,Louisiana,1.15,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3188,Sheet Metal Products Manufacturing,manufacturing,LA,Louisiana,0.97,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3220,Aluminum Foundry,manufacturing,LA,Louisiana,0.85,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3223,"Brass, Bronze, Copper Foundry",manufacturing,LA,Louisiana,1.21,loss_cost,2023-05-01,National Council on Compensation,False,False,False
3224,Die Casting Foundry,manufacturing,LA,Louisiana,1.84,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3227,Other Metal Foundry,manufacturing,LA,Louisiana,1.41,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3240,Lead Smelting & Refining,manufacturing,LA,Louisiana,1.03,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3241,Other Metal Smelting & Refining,manufacturing,LA,Louisiana,1.39,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3255,Iron or Steel Rolling Mill,manufacturing,LA,Louisiana,1.28,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3257,Other Metal Rolling Mill,manufacturing,LA,Louisiana,1.18,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3270,Drop or Machine Forging,manufacturing,LA,Louisiana,1.15,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3300,Metal Stamping,manufacturing,LA,Louisiana,2.22,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3303,Metal Goods Manufacturing,manufacturing,LA,Louisiana,1.25,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3307,Hand Tool Manufacturing,manufacturing,LA,Louisiana,1.26,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3315,Wire Drawing,manufacturing,LA,Louisiana,1.61,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3334,Spring Manufacturing,manufacturing,LA,Louisiana,1.18,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3336,Fastener Manufacturing,manufacturing,LA,Louisiana,1.21,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3365,Metal Plating & Finishing,manufacturing,LA,Louisiana,2.84,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3372,Metal Heat Treating,manufacturing,LA,Louisiana,1.37,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3373,Metal Polishing & Buffing,manufacturing,LA,Louisiana,2.47,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3383,Wood Pattern Manufacturing,manufacturing,LA,Louisiana,0.71,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3385,Die Casting Manufacturing,manufacturing,LA,Louisiana,0.53,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3400,Jewelry Manufacturing,manufacturing,LA,Louisiana,1.62,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3507,Pharmaceutical Manufacturing,manufacturing,LA,Louisiana,1.18,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3515,Ink Manufacturing,manufacturing,LA,Louisiana,1.86,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3548,Paint Manufacturing,manufacturing,LA,Louisiana,0.71,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3559,Soap or Detergent Manufacturing,manufacturing,LA,Louisiana,1.58,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3574,Gas Manufacturing,manufacturing,LA,Louisiana,0.47,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3581,Rubber Goods Manufacturing,manufacturing,LA,Louisiana,0.47,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3612,Machinery Manufacturing,manufacturing,LA,Louisiana,0.83,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3620,Machine Shop,manufacturing,LA,Louisiana,1.21,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3629,Die Casting Manufacturing,manufacturing,LA,Louisiana,0.66,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3632,Foundry,manufacturing,LA,Louisiana,1.17,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3634,Forging,manufacturing,LA,Louisiana,0.8,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3635,Heat Treating,manufacturing,LA,Louisiana,0.87,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3638,Metal Stamping,manufacturing,LA,Louisiana,0.85,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3642,Sheet Metal Products Manufacturing,manufacturing,LA,Louisiana,0.76,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3643,Wire Goods Manufacturing,manufacturing,LA,Louisiana,0.94,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3647,Iron or Steel Works,manufacturing,LA,Louisiana,1.38,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3648,Electrical Apparatus Manufacturing,manufacturing,LA,Louisiana,0.73,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3681,Electrical Wiring Devices Manufacturing,manufacturing,LA,Louisiana,0.39,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3685,Electrical Instrument Manufacturing,manufacturing,LA,Louisiana,0.52,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3719,Oil refinery,manufacturing,LA,Louisiana,0.64,loss_cost,2024-05-01,National Council on Compensation,True,False,False
3724,Millwright — installation/erection of machinery,manufacturing,LA,Louisiana,1.95,loss_cost,2024-05-01,National Council on Compensation,True,False,False
3726,Boilermaking,manufacturing,LA,Louisiana,2.51,loss_cost,2024-05-01,National Council on Compensation,True,False,False
3803,Automobile Manufacturing,manufacturing,LA,Louisiana,1.18,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3807,Aircraft Manufacturing,manufacturing,LA,Louisiana,1.15,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3808,Aircraft Parts Manufacturing,manufacturing,LA,Louisiana,1.58,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3821,Engine or Turbine Manufacturing,manufacturing,LA,Louisiana,3.96,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3822,Agricultural Machinery Manufacturing,manufacturing,LA,Louisiana,2.08,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3824,Industrial Machinery Manufacturing - NOC,manufacturing,LA,Louisiana,1.86,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3826,Office Machinery Manufacturing,manufacturing,LA,Louisiana,0.4,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3827,Special Machinery Manufacturing - NOC,manufacturing,LA,Louisiana,0.89,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3830,Tool Manufacturing - NOC,manufacturing,LA,Louisiana,0.69,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3851,Forging - NOC,manufacturing,LA,Louisiana,1.51,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3865,Electroplating - NOC,manufacturing,LA,Louisiana,1.38,loss_cost,2024-05-01,National Council on Compensation,False,False,False
3881,Metal Stamping - NOC,manufacturing,LA,Louisiana,1.52,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4000,Stone Crushing,mining,LA,Louisiana,3.01,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4021,Concrete Products Manufacturing,manufacturing,LA,Louisiana,2.66,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4024,Concrete Construction,construction,LA,Louisiana,1.3,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4024 D,Concrete Construction,construction,LA,Louisiana,1.7,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4034,Asphalt Paving,construction,LA,Louisiana,3.8,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4036,Asphalt Manufacturing,manufacturing,LA,Louisiana,1.23,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4038,Sand or Gravel Digging,mining,LA,Louisiana,1.55,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4053,Mining - N.O.C.,mining,LA,Louisiana,1.18,loss_cost,2023-05-01,National Council on Compensation,False,False,False
4061,Peat Digging,mining,LA,Louisiana,1.18,loss_cost,2023-05-01,National Council on Compensation,False,False,False
4062,Clay or Shale Digging,mining,LA,Louisiana,1.12,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4101,Glass Manufacturing,manufacturing,LA,Louisiana,1.45,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4109,Glassware Manufacturing,manufacturing,LA,Louisiana,0.24,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4110,Glass Merchants,retail,LA,Louisiana,0.88,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4111,Glass Installation,construction,LA,Louisiana,1.62,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4113,Optical Goods Manufacturing,manufacturing,LA,Louisiana,1.65,loss_cost,2023-05-01,National Council on Compensation,False,False,False
4114,Lens Grinding,manufacturing,LA,Louisiana,1.6,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4130,Pottery Manufacturing,manufacturing,LA,Louisiana,1.83,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4131,Porcelain Ware Manufacturing,manufacturing,LA,Louisiana,2.61,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4133,Abrasive Paper or Cloth Manufacturing,manufacturing,LA,Louisiana,1.27,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4149,Asbestos Goods Manufacturing,manufacturing,LA,Louisiana,0.34,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4206,Cement Manufacturing,manufacturing,LA,Louisiana,1.44,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4207,Lime Manufacturing,manufacturing,LA,Louisiana,1.14,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4239,"Printing, Commercial",manufacturing,LA,Louisiana,1.04,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4240,"Printing, Newspapers/Magazines",manufacturing,LA,Louisiana,1.41,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4243,Photo-Engraving,manufacturing,LA,Louisiana,0.96,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4244,Electrotyping or Stereotyping,manufacturing,LA,Louisiana,1.27,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4250,Ink Manufacturing,manufacturing,LA,Louisiana,0.92,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4251,Paper Coating or Finishing,manufacturing,LA,Louisiana,1.51,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4263,Paper Box Manufacturing,manufacturing,LA,Louisiana,1.75,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4273,Stationery Manufacturing,manufacturing,LA,Louisiana,1.49,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4279,Envelope Manufacturing,manufacturing,LA,Louisiana,1.29,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4282,Wallpaper Manufacturing,manufacturing,LA,Louisiana,1.16,loss_cost,2023-05-01,National Council on Compensation,False,False,False
4283,Pulp Manufacturing,manufacturing,LA,Louisiana,1.28,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4299,"Engraving, N.O.C.",manufacturing,LA,Louisiana,1.03,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4304,Type Manufacturing,manufacturing,LA,Louisiana,2.41,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4307,Show Card or Sign Painting,services,LA,Louisiana,0.79,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4351,Film Manufacturing,manufacturing,LA,Louisiana,0.58,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4352,Photographic Supplies Manufacturing,manufacturing,LA,Louisiana,1.22,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4360,Sound Recording,services,LA,Louisiana,0.53,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4361,Video Production,services,LA,Louisiana,0.67,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4410,Rubber Goods Manufacturing,manufacturing,LA,Louisiana,1.32,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4420,Linoleum or Oilcloth Manufacturing,manufacturing,LA,Louisiana,1.8,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4431,Leather Goods Manufacturing,manufacturing,LA,Louisiana,0.69,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4432,Shoe Manufacturing,manufacturing,LA,Louisiana,0.64,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4439,Leather Tanning,manufacturing,LA,Louisiana,0.93,loss_cost,2023-05-01,National Council on Compensation,False,False,False
4452,Fur Goods Manufacturing,manufacturing,LA,Louisiana,1.34,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4459,Hat Manufacturing,manufacturing,LA,Louisiana,1.6,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4470,Textile Weaving Mills,manufacturing,LA,Louisiana,1,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4484,Carpet or Rug Manufacturing,manufacturing,LA,Louisiana,1.29,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4493,Mattress Manufacturing,manufacturing,LA,Louisiana,1.29,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4511,Drug Manufacturing,manufacturing,LA,Louisiana,0.35,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4557,Soap Manufacturing,manufacturing,LA,Louisiana,1.41,loss_cost,2024-05-01,National Council on Compensation,False,False,False
4558,Cosmetics Manufacturing,manufacturing,LA,Louisiana,0.88,loss_cost,2024-05-01,National Council on Compensation,False,False,False
